Top_Material,61 Setup,61 Machine,61 Labour,62 Setup,62 Machine,62 Labour,65 Setup,65 Machine,65 Labour,67 Setup,67 Machine,67 Labour,68 Setup,68 Machine,68 Labour,69 Setup,69 Machine,69 Labour,70 Setup,70 Machine,70 Labour,71 Setup,71 Machine,71 Labour,81 Setup,81 Machine,81 Labour,82 Setup,82 Machine,82 Labour,83 Setup,83 Machine,83 Labour,101 Setup,101 Machine,101 Labour,105 Setup,105 Machine,105 Labour,1107 Setup,1107 Machine,1107 Labour,127 Setup,127 Machine,127 Labour,131 Setup,131 Machine,131 Labour,200 Setup,200 Machine,200 Labour,201 Setup,201 Machine,201 Labour,202 Setup,202 Machine,202 Labour,206 Setup,206 Machine,206 Labour,209 Setup,209 Machine,209 Labour,210 Setup,210 Machine,210 Labour,211 Setup,211 Machine,211 Labour,213 Setup,213 Machine,213 Labour,217 Setup,217 Machine,217 Labour,220 Setup,220 Machine,220 Labour,231 Setup,231 Machine,231 Labour,234 Setup,234 Machine,234 Labour,251 Setup,251 Machine,251 Labour,252 Setup,252 Machine,252 Labour,302 Setup,302 Machine,302 Labour,303 Setup,303 Machine,303 Labour,304 Setup,304 Machine,304 Labour,305 Setup,305 Machine,305 Labour,310 Setup,310 Machine,310 Labour,316 Setup,316 Machine,316 Labour,317 Setup,317 Machine,317 Labour,319 Setup,319 Machine,319 Labour,320 Setup,320 Machine,320 Labour,321 Setup,321 Machine,321 Labour,322 Setup,322 Machine,322 Labour,323 Setup,323 Machine,323 Labour,324 Setup,324 Machine,324 Labour,326 Setup,326 Machine,326 Labour,336 Setup,336 Machine,336 Labour,337 Setup,337 Machine,337 Labour,386 Setup,386 Machine,386 Labour,387 Setup,387 Machine,387 Labour,388 Setup,388 Machine,388 Labour,389 Setup,389 Machine,389 Labour,470 Setup,470 Machine,470 Labour,500 Setup,500 Machine,500 Labour,635 Setup,635 Machine,635 Labour,638 Setup,638 Machine,638 Labour,640 Setup,640 Machine,640 Labour,646 Setup,646 Machine,646 Labour,648 Setup,648 Machine,648 Labour,681 Setup,681 Machine,681 Labour,850 Setup,850 Machine,850 Labour,920 Setup,920 Machine,920 Labour,921 Setup,921 Machine,921 Labour
233141-AGI,12.0,1.2,1.2,,,,,84.0,84.0,,,,,,,,,,,4.6,4.6,32.4,8.7,26.1,60.0,8.016,8.016,,,,,,,685.0,10.6242673992674,10.6242673992674,,0.894,1.788,,,,,,,,,,1002.6,28.683,28.683,,,,120.0,9.552,9.552,,,,159.0,61.038,61.038,867.6,69.694,69.694,120.0,31.584,31.584,,,,216.0,3.6,7.2,,,,,,,560.0,86.012,88.012,1273.0,156.22285,156.22285,,,,,28.14,28.14,,,,30.0,61.581656,123.163312,120.0,105.552,132.552,,,,,94.5,94.5,,,,,,,114.0,50.205,100.41,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,27.0,1.08,2.16,,,,,,,,,,,,,,,,,95.0,238.0,240.0,88.229,117.749,65.0,287.748,287.748,,,,27.0,27.582,27.582,60.0,3.12,6.24,,,,,,,,,,,,,850.0,13.125082448750527,13.125082448750527,,,,,,
233142-AGI,12.0,1.2,1.2,,,,,84.0,84.0,,,,,,,,,,,4.6,4.6,32.4,8.7,26.1,60.0,8.016,8.016,,,,,,,685.0,10.6242673992674,10.6242673992674,,0.894,1.788,,,,,,,,,,1002.6,28.683,28.683,,,,120.0,9.552,9.552,,,,159.0,61.038,61.038,867.6,69.694,69.694,120.0,40.224,40.224,,,,216.0,3.6,7.2,,,,,,,560.0,86.012,88.012,1273.0,156.22285,156.22285,,,,,28.14,28.14,,,,30.0,73.837656,147.675312,270.0,132.048,150.048,,,,,103.5,103.5,,,,,,,114.0,50.205,100.41,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,27.0,1.08,2.16,,,,,,,,,,,,,,,,,95.0,238.0,240.0,80.057,109.577,65.0,287.748,287.748,,,,27.0,27.582,27.582,60.0,3.12,6.24,,,,,,,,,,,,,850.0,13.125082448750527,13.125082448750527,,,,,,
233143-AGI,12.0,1.2,1.2,,,,,84.0,84.0,,,,,,,,,,,5.5,5.5,32.4,8.7,26.1,60.0,8.016,8.016,,,,,,,700.0,12.840934065934064,12.840934065934064,,0.894,1.788,,,,,,,,,,1002.6,28.683,28.683,,,,120.0,9.552,9.552,,,,159.0,61.038,61.038,867.6,69.694,69.694,120.0,40.224,40.224,,,,216.0,3.6,7.2,,,,,,,620.0,131.612,133.612,1273.0,156.22285,156.22285,,,,,28.14,28.14,,,,30.0,85.35165599999999,170.70331199999998,195.0,142.488,169.488,,,,,132.5,132.5,,,,,,,141.0,90.678,181.356,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,27.0,1.08,2.16,,,,,,,,,,,,,,,,,95.0,238.0,240.0,88.229,117.749,65.0,287.748,287.748,,,,27.0,27.582,27.582,60.0,3.12,6.24,,,,,,,,,,,,,875.0,13.380175041343122,13.380175041343122,,,,,,
233144-AGI,12.0,1.2,1.2,,,,,84.0,84.0,,,,,,,,,,,5.5,5.5,32.4,8.7,26.1,60.0,8.016,8.016,,,,,,,700.0,12.840934065934064,12.840934065934064,,0.894,1.788,,,,,,,,,,1002.6,28.683,28.683,,,,120.0,9.552,9.552,,,,159.0,61.038,61.038,867.6,69.694,69.694,120.0,48.864,48.864,,,,216.0,3.6,7.2,,,,,,,620.0,131.612,133.612,1273.0,156.22285,156.22285,,,,,28.14,28.14,,,,30.0,99.433656,198.867312,270.0,168.984,186.984,,,,,141.5,141.5,,,,,,,141.0,90.678,181.356,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,27.0,1.08,2.16,,,,,,,,,,,,,,,,,95.0,238.0,240.0,80.057,109.577,65.0,287.748,287.748,,,,27.0,27.582,27.582,60.0,3.12,6.24,,,,,,,,,,,,,875.0,13.380175041343122,13.380175041343122,,,,,,
233145-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,5.4,5.4,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,20.601666666666667,20.601666666666667,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,122.4,125.4,898.0,163.80285,163.80285,,,,,21.44,21.44,,,,,110.696214,221.392428,285.0,209.988,239.688,,,,,236.0,236.0,20.0,3.0,3.0,,,,141.0,90.678,181.356,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,83.441,112.961,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,11.803750876433297,11.803750876433297,,,,,,
233146-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,5.4,5.4,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,20.601666666666667,20.601666666666667,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,48.06,48.06,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,122.4,125.4,898.0,163.80285,163.80285,,,,,21.44,21.44,,,,,124.677498,249.354996,360.0,236.484,257.184,,,,,272.0,272.0,20.0,3.0,3.0,,,,141.0,90.678,181.356,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,75.269,104.789,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,11.803750876433297,11.803750876433297,,,,,,
233147-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,5.4,5.4,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,20.601666666666667,20.601666666666667,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,122.4,125.4,898.0,163.80285,163.80285,,,,,21.44,21.44,,,,,138.658782,277.317564,285.0,274.788,304.488,,,,,308.0,308.0,20.0,3.0,3.0,,,,141.0,90.678,181.356,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,83.441,112.961,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,11.803750876433297,11.803750876433297,,,,,,
233148-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,5.4,5.4,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,20.601666666666667,20.601666666666667,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,48.06,48.06,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,122.4,125.4,898.0,163.80285,163.80285,,,,,21.44,21.44,,,,,152.640066,305.280132,435.0,303.444,324.144,,,,,344.0,344.0,20.0,3.0,3.0,,,,141.0,90.678,181.356,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,75.269,104.789,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,11.803750876433297,11.803750876433297,,,,,,
233149-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,6.3,6.3,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,22.81833333333333,22.81833333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,168.0,171.0,898.0,163.80285,163.80285,,,,,31.160000000000004,31.160000000000004,,,,,171.306066,342.61213200000003,360.0,341.748,371.448,,,,,344.0,344.0,20.0,3.0,3.0,,,,141.0,131.151,262.302,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,83.441,112.961,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,12.058843469025888,12.058843469025888,,,,,,
233150-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,6.3,6.3,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,22.81833333333333,22.81833333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,48.06,48.06,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,168.0,171.0,898.0,163.80285,163.80285,,,,,58.7,58.7,,,,,189.89229,379.78458,510.0,370.404,391.104,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,131.151,262.302,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,75.269,104.789,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,12.058843469025888,12.058843469025888,,,,,,
233151-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,6.3,6.3,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,22.81833333333333,22.81833333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,168.0,171.0,898.0,163.80285,163.80285,,,,,87.86000000000001,87.86000000000001,,,,,208.55829,417.11658,435.0,408.708,438.408,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,131.151,262.302,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,83.441,112.961,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,12.058843469025888,12.058843469025888,,,,,,
233152-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,6.3,6.3,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,22.81833333333333,22.81833333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,8.64,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,48.06,48.06,108.0,14.256,14.256,216.0,3.6,7.2,,,,,,,270.0,168.0,171.0,898.0,163.80285,163.80285,,,,,117.02,117.02,,,,,227.22429,454.44858,585.0,435.204,455.904,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,131.151,262.302,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,75.269,104.789,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,825.0,12.058843469025888,12.058843469025888,,,,,,
233153-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,6.3,6.3,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,24.31833333333333,24.31833333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,17.28,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,27.0,27.0,216.0,3.6,7.2,,,,,,,270.0,168.0,171.0,928.0,189.72285,189.72285,,,,,146.18,146.18,,,,,245.89029,491.78058,660.0,474.228,503.928,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,131.151,262.302,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,73.865,103.385,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,850.0,15.808843469025886,15.808843469025886,,,,,,
233154-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,26.50583333333333,26.50583333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,17.28,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,48.06,48.06,108.0,27.0,27.0,216.0,3.6,7.2,,,,,,,270.0,213.0,216.0,928.0,189.72285,189.72285,,,,,175.34,175.34,,,,,264.55629,529.11258,660.0,502.164,522.864,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,171.624,343.248,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,65.693,95.213,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,850.0,16.060579580137,16.060579580137,,,,,,
233155-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,26.50583333333333,26.50583333333333,,0.894,1.788,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,17.28,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,27.0,27.0,216.0,3.6,7.2,,,,,,,270.0,213.0,216.0,928.0,189.72285,189.72285,,,,,209.36,209.36,,,,,284.80629,569.61258,660.0,541.188,570.888,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,171.624,343.248,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,4.0,4.0,,,,,,,,,,,95.0,238.0,240.0,73.865,103.385,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,850.0,16.060579580137,16.060579580137,,,,,,
233156-AGI,87.0,376.2,376.2,,,,,90.0,90.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,27.105833333333333,27.105833333333333,,0.596,1.192,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,17.28,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,48.06,48.06,108.0,27.0,27.0,216.0,3.6,7.2,,,,,,,270.0,213.0,216.0,928.0,194.12285,194.12285,,,,,243.61,243.61,,,,,305.734648,611.469296,735.0,569.124,589.8240000000001,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,171.624,343.248,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,3.996,3.996,,,,,,,,,,,95.0,238.0,240.0,65.693,95.213,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,850.0,16.060579580137,16.060579580137,,,,,,
233157-AGI,87.0,376.2,376.2,,,,,90.0,90.0,,,,,,,,,,,8.1,8.1,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,29.3225,29.3225,,0.596,1.192,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,17.28,,,,138.0,59.364,59.364,703.2,73.374,73.374,60.0,39.42,39.42,108.0,27.0,27.0,216.0,3.6,7.2,,,,,,,270.0,258.6,261.6,928.0,194.12285,194.12285,,,,,277.63,277.63,,,,,325.984648,651.969296,735.0,608.148,637.8480000000001,,,,,346.0,346.0,20.0,3.0,3.0,,,,141.0,212.097,424.194,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,3.996,3.996,,,,,,,,,,,95.0,238.0,240.0,73.865,103.385,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,850.0,16.31567217272959,16.31567217272959,,,,,,
233158-AGI,87.0,376.2,376.2,,,,,90.0,90.0,,,,,,,,,,,9.0,9.0,32.4,43.9,96.3,60.0,8.016,8.016,,,,,,,745.0,31.51,31.51,,0.596,1.192,,,,,,,,,,768.6,21.474,21.474,,,,60.0,8.64,17.28,,,,138.0,59.364,59.364,723.6,92.814,92.814,60.0,48.06,48.06,108.0,27.0,27.0,216.0,3.6,7.2,,,,,,,270.0,303.6,306.6,928.0,194.12285,194.12285,,6.408,36.0,,350.53,350.53,,,,,355.169364,710.338728,960.0,671.724,692.4240000000001,,,,,310.0,310.0,20.0,3.0,3.0,,,,141.0,252.57,505.14,27.0,19.44,19.44,,,,13.8,17.387999999999998,17.387999999999998,,,,,,,,3.996,3.996,,,,,,,,,,,95.0,238.0,240.0,65.693,95.213,79.0,467.748,467.748,,,,45.0,32.574,32.574,60.0,3.12,6.24,,,,,,,,,,,,,875.0,17.129908283840702,17.129908283840702,,,,,,
233160-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,560.0,17.59285714285714,17.59285714285714,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,,,,,,,,,,,,,270.0,123.6,126.6,943.0,192.50285,192.50285,,,,,23.6,23.6,,,,,98.728163,197.456326,195.0,160.72,190.72,,,,,208.0,208.0,20.0,3.0,3.0,,,,108.0,105.237,199.674,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,100.71,138.11,60.0,340.998,340.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,14.726895463327882,14.726895463327882,,,,,,
233161-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,21.992857142857144,21.992857142857144,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,123.6,126.6,973.0,201.70285,201.70285,,,,,23.6,23.6,,,,,114.141858,228.283716,360.0,221.72,244.72,,,,,248.0,248.0,20.0,3.0,3.0,,,,108.0,105.237,199.674,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,86.31,123.71,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,14.726895463327882,14.726895463327882,,,,,,
233162-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,21.992857142857144,21.992857142857144,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,123.6,126.6,973.0,201.70285,201.70285,,,,,23.6,23.6,,,,,129.676618,259.353236,285.0,235.72,268.72,,,,,288.0,288.0,20.0,3.0,3.0,,,,108.0,105.237,199.674,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,95.39,132.79000000000002,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,14.726895463327882,14.726895463327882,,,,,,
233163-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,21.992857142857144,21.992857142857144,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,123.6,126.6,973.0,201.70285,201.70285,,,,,34.400000000000006,34.400000000000006,,,,,150.416618,300.833236,360.0,293.72,316.72,,,,,288.0,288.0,20.0,3.0,3.0,,,,108.0,105.237,199.674,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,86.31,123.71,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,14.726895463327882,14.726895463327882,,,,,,
233164-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,7.2,7.2,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,21.992857142857144,21.992857142857144,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,123.6,126.6,973.0,201.70285,201.70285,,,,,65.18,65.18,,,,,171.076842,342.153684,285.0,307.72,340.72,,,,,290.0,290.0,20.0,3.0,3.0,,,,108.0,105.237,199.674,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,95.39,132.79000000000002,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,14.726895463327882,14.726895463327882,,,,,,
233165-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,8.100000000000001,8.100000000000001,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,24.442857142857143,24.442857142857143,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,174.0,177.0,973.0,201.70285,201.70285,,,,,97.58,97.58,,,,,191.816842,383.633684,435.0,368.12,391.12,,,,,290.0,290.0,20.0,3.0,3.0,,,,108.0,150.207,289.614,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,86.31,123.71,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,15.008839907772328,15.008839907772328,,,,,,
233166-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,8.100000000000001,8.100000000000001,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,24.442857142857143,24.442857142857143,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,174.0,177.0,973.0,201.70285,201.70285,,,,,129.98000000000002,129.98000000000002,,,,,212.556842,425.113684,360.0,382.12,415.12,,,,,290.0,290.0,20.0,3.0,3.0,,,,108.0,150.207,289.614,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,95.39,132.79000000000002,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,15.008839907772328,15.008839907772328,,,,,,
233167-AGI,87.0,361.2,361.2,,,,,80.0,80.0,,,,,,,,,,,8.100000000000001,8.100000000000001,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,24.442857142857143,24.442857142857143,,0.894,1.788,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,174.0,177.0,973.0,201.70285,201.70285,,,,,167.78,167.78,,,,,235.056842,470.113684,510.0,442.52,465.52,,,,,290.0,290.0,20.0,3.0,3.0,,,,108.0,150.207,289.614,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,4.0,4.0,,,,,,,,,,,204.0,474.0,210.0,86.31,123.71,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,15.008839907772328,15.008839907772328,,,,,,
233168-AGI,87.0,376.2,376.2,,,,,90.0,90.0,,,,,,,,,,,8.100000000000001,8.100000000000001,32.4,43.9,96.3,60.0,9.018,9.018,,,,,,,605.0,25.042857142857144,25.042857142857144,,0.596,1.192,,,,,,,,,,686.4,23.892000000000003,23.892000000000003,,,,60.0,9.6,9.6,,,,228.0,104.36,104.36,623.2,69.774,69.774,60.0,43.8,43.8,108.0,15.84,15.84,,,,,,,,,,270.0,174.0,177.0,973.0,206.10285,206.10285,,,,,205.81,205.81,,,,,258.2352,516.4704,510.0,456.52,489.52,,,,,290.0,290.0,20.0,3.0,3.0,,,,108.0,150.207,289.614,27.0,21.6,21.6,,,,13.8,19.32,19.32,,,,,,,,3.996,3.996,,,,,,,,,,,204.0,474.0,210.0,95.39,132.79000000000002,74.0,540.998,540.998,,,,45.0,35.772,35.772,,,,,,,,,,,,,,,,775.0,15.008839907772328,15.008839907772328,,,,,,
